SITE_ID,PROD_DEF_ID,PROC_DEF_ID,PROC_SGMT_ID,EQP_ID,LOT_ID,PROD_MTRL_ID,SUB_PROD_MTRL_ID,MTRL_FACE_CD,INSP_REPT_CNT,STRIP_NO,X_VAL,Y_VAL,GRD_ID,DFCT_ID,DFCT_X_VAL,DFCT_Y_VAL,INSP_DT,IMG_FILE_NM,REVIEW_IMG_FILE_NM,INSP_FILE_NM,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703010301,TOP,1,01,03,01,V,False,178035,441584,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703010301,TOP,1,01,03,01,V,False,177439,447210,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703010301,TOP,1,01,03,01,V,False,177451,447279,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703010301,TOP,1,01,03,01,V,False,177462,447295,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703010102,TOP,1,01,01,02,V,False,76746,371445,20240717113526,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\RepairImage\Dimg_5_x76746_y371445_RepBefore.jpg,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\RepairImage\Dimg_5_x76746_y371445_RepAfter.jpg,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703010102,TOP,1,01,01,02,V,False,57125,382034,20240717113526,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\RepairImage\Dimg_6_x57125_y382034_RepBefore.jpg,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\RepairImage\Dimg_6_x57125_y382034_RepAfter.jpg,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703010102,TOP,1,01,01,02,V,False,56795,384961,20240717113526,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\RepairImage\Dimg_7_x56795_y384961_RepBefore.jpg,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\RepairImage\Dimg_7_x56795_y384961_RepAfter.jpg,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703010102,TOP,1,01,01,02,V,False,57074,386557,20240717113526,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\RepairImage\Dimg_8_x57074_y386557_RepBefore.jpg,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\RepairImage\Dimg_8_x57074_y386557_RepAfter.jpg,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703010102,TOP,1,01,01,02,V,V,100664,398850,20240717113526,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\RepairImage\Dimg_9_x100664_y398850_RepBefore.jpg,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\RepairImage\Dimg_9_x100664_y398850_RepAfter.jpg,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703010102,TOP,1,01,01,02,V,False,96781,393755,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703010202,TOP,1,01,02,02,V,False,142905,374954,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703010202,TOP,1,01,02,02,V,False,157403,387738,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703010202,TOP,1,01,02,02,V,False,157070,391400,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703010202,TOP,1,01,02,02,V,False,157406,391736,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703010302,TOP,1,01,03,02,V,False,178035,381281,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703010302,TOP,1,01,03,02,V,False,177235,390728,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703010302,TOP,1,01,03,02,V,False,196408,389370,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703010103,TOP,1,01,01,03,V,False,57044,311196,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703010103,TOP,1,01,01,03,V,False,57206,311358,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703010103,TOP,1,01,01,03,V,False,57287,311355,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703010103,TOP,1,01,01,03,V,False,57119,311595,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703010103,TOP,1,01,01,03,V,False,57044,311843,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703010103,TOP,1,01,01,03,V,False,57122,311918,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703010103,TOP,1,01,01,03,V,False,82609,310575,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703010103,TOP,1,01,01,03,V,False,82600,312563,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703010103,TOP,1,01,01,03,V,False,82609,326184,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703010203,TOP,1,01,02,03,V,False,150755,300124,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703010203,TOP,1,01,02,03,V,False,147843,300246,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703010203,TOP,1,01,02,03,V,False,147657,300435,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703010203,TOP,1,01,02,03,V,False,147453,300639,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703010203,TOP,1,01,02,03,V,False,147244,300846,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703010203,TOP,1,01,02,03,V,False,137099,310521,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703010203,TOP,1,01,02,03,V,False,142920,310572,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703010203,TOP,1,01,02,03,V,False,142485,310584,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703010203,TOP,1,01,02,03,V,False,142476,312557,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703010203,TOP,1,01,02,03,V,False,142905,312566,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703010203,TOP,1,01,02,03,V,False,142914,314644,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703010203,TOP,1,01,02,03,V,False,137036,315532,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703010203,TOP,1,01,02,03,V,False,137711,325633,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703010203,TOP,1,01,02,03,V,False,137084,325741,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703010203,TOP,1,01,02,03,V,False,137075,327372,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703010203,TOP,1,01,02,03,V,False,137111,327534,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703010203,TOP,1,01,02,03,V,False,142949,325627,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703010203,TOP,1,01,02,03,V,False,136436,339047,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703010303,TOP,1,01,03,03,V,False,197332,315551,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703010303,TOP,1,01,03,03,V,False,197374,312309,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703010303,TOP,1,01,03,03,V,False,211031,300151,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020101,TOP,1,02,01,01,V,False,335021,420868,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020101,TOP,1,02,01,01,V,False,334862,421027,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020101,TOP,1,02,01,01,V,False,334652,421233,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020101,TOP,1,02,01,01,V,False,334451,421434,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020101,TOP,1,02,01,01,V,False,304955,441581,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020101,TOP,1,02,01,01,V,False,308455,443714,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020101,TOP,1,02,01,01,V,False,333892,460916,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020101,TOP,1,02,01,01,V,False,332645,459669,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020101,TOP,1,02,01,01,V,False,348203,459180,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020101,TOP,1,02,01,01,V,False,334462,421450,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020101,TOP,1,02,01,01,V,False,334660,421252,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020101,TOP,1,02,01,01,V,False,334870,421042,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020101,TOP,1,02,01,01,V,False,335053,420859,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020101,TOP,1,02,01,01,V,False,337956,420745,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020201,TOP,1,02,02,01,V,False,394902,421287,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020201,TOP,1,02,02,01,V,False,394753,421434,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020201,TOP,1,02,02,01,V,False,389934,431118,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020201,TOP,1,02,02,01,V,False,389931,433097,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020201,TOP,1,02,02,01,V,False,389931,435185,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020201,TOP,1,02,02,01,V,False,404906,435029,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020301,TOP,1,02,03,01,V,False,425535,441572,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020301,TOP,1,02,03,01,V,False,454062,460502,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020301,TOP,1,02,03,01,V,False,453864,460302,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020301,TOP,1,02,03,01,V,False,453648,460086,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020301,TOP,1,02,03,01,V,False,453459,459900,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020301,TOP,1,02,03,01,V,False,453255,459693,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020301,TOP,1,02,03,01,V,False,455037,421441,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020301,TOP,1,02,03,01,V,False,455229,421249,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020301,TOP,1,02,03,01,V,False,455628,420850,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020102,TOP,1,02,01,02,V,False,319310,368179,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020102,TOP,1,02,01,02,V,False,319988,375919,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020102,TOP,1,02,01,02,V,False,330115,370872,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020102,TOP,1,02,01,02,V,False,330109,372854,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020102,TOP,1,02,01,02,V,False,325412,374876,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020102,TOP,1,02,01,02,V,False,330112,374942,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020102,TOP,1,02,01,02,V,False,329080,374969,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020102,TOP,1,02,01,02,V,False,306601,385504,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020102,TOP,1,02,01,02,V,False,329419,385888,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020102,TOP,1,02,01,02,V,False,329674,385894,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020102,TOP,1,02,01,02,V,False,330139,385912,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020102,TOP,1,02,01,02,V,False,324905,385921,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020102,TOP,1,02,01,02,V,False,325271,386065,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020102,TOP,1,02,01,02,V,False,329404,386497,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020102,TOP,1,02,01,02,V,False,329671,387981,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020102,TOP,1,02,01,02,V,False,324626,390143,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
